Scenario,QueueTime
Current,25.4022
Current,0
Current,137.7465
Current,165.6549
Current,113.7968
Current,85.2838
Current,72.4581
Current,47.0279
Current,20.5735
Current,0
Current,1162.4762
Current,1139.287
Current,57.1972
Current,57.1972
Current,57.1972
Current,57.1972
Current,29.2084
Current,0
Current,146.3889
Current,124.2959
Current,111.9701
Current,94.7011
Current,65.6705
Current,46.859
Current,20.5404
Current,0
Current,4071.3722
Current,4047.2428
Current,4020.1399
Current,4006.8299
Current,3990.9191
Current,3964.8364
Current,0
Current,0
Current,162.3713
Current,133.0102
Current,116.0851
Current,89.9153
Current,63.8151
Current,11.7075
Current,41.5902
Current,0
Current,112.5422
Current,97.4588
Current,85.0098
Current,74.9811
Current,59.9881
Current,33.3178
Current,21.339
Current,0
Current,1176.7102
Current,1157.9561
Current,1146.5636
Current,65.2912
Current,65.2912
Current,48.5878
Current,29.7446
Current,0
Current,182.9806
Current,155.8077
Current,101.6212
Current,131.3736
Current,78.4738
Current,50.6149
Current,26.9405
Current,0
Current,1157.3381
Current,1145.4269
Current,1133.066
Current,1112.0753
Current,1082.5629
Current,0.286
Current,0.286
Current,149.6239
Current,0
Current,138.6319
Current,124.1652
Current,102.4549
Current,74.996
Current,45.2368
Current,21.6741
Current,0
Current,148.2618
Current,131.4426
Current,103.2412
Current,86.9337
Current,62.2221
Current,51.6215
Current,24.7529
Current,0
Current,1163.7348
Current,1153.3772
Current,68.1617
Current,68.1617
Current,43.124
Current,59.7662
Current,26.6882
Current,0
Current,140.8119
Current,119.2496
Current,91.4758
Current,73.4143
Current,57.4249
Current,42.6635
Current,19.9583
Current,0
Current,105.5353
Current,89.4763
Current,75.8521
Current,60.0231
Current,44.2215
Current,33.5324
Current,16.8958
Current,6.0106
Current,93.0549
Current,93.0549
Current,68.7155
Current,87.6451
Current,51.0489
Current,40.9842
Current,26.0022
Current,0
Current,105.7963
Current,125.4048
Current,94.664
Current,70.3834
Current,57.221
Current,31.4801
Current,14.6711
Current,0
Current,4054.4404
Current,4028.5601
Current,4000.0665
Current,3978.5367
Current,3964.7656
Current,0
Current,0
Current,0
Current,135.2354
Current,108.2444
Current,87.2902
Current,62.2419
Current,51.4028
Current,30.3535
Current,13.7061
Current,0
Current,147.6437
Current,121.7815
Current,93.2299
Current,71.0582
Current,54.27
Current,38.5756
Current,27.9922
Current,0
Current,1153.003
Current,1140.5893
Current,47.1617
Current,47.1617
Current,47.1617
Current,0
Current,34.3013
Current,22.6542
Current,140.2431
Current,126.2496
Current,98.5872
Current,41.2897
Current,83.9809
Current,57.5712
Current,1215.7199
Current,0
Current,29.2036
