URN,QCSI,QDataInput,QSamPrep,Qextraction,Qvalidation
3803,482.2354,150.9331,3969.6099,2686.9645,21.884
3804,436.6789,110.7657,3984.1778,2667.3602,23.6723
3805,446.2305,96.7237,4003.7821,2648.1788,25.2798
3806,445.3966,88.1667,4022.9635,2631.9821,27.029
3807,243.6887,50.8369,4039.1602,2614.2945,28.6299
3808,157.3407,36.786,4056.8478,2598.2456,30.0243
3809,0,4.7088,4072.8967,2586.6923,31.4193
3810,0,382.2141,846.8033,1481.608,33.0243
3811,3763.0266,357.581,883.4863,1436.3708,35.7313
3812,3421.7445,358.6171,865.1953,1463.317,34.1534
3813,3116.2954,320.6613,910.4325,1412.1995,37.2369
3814,2988.3666,297.562,960.3962,1361.3003,40.2361
3815,2976.8254,300.1849,934.6038,1386.4071,38.7547
3816,3005.957,254.5603,985.503,1349.8972,41.4549
3817,2975.2365,235.0334,996.9061,1325.0073,43.2437
3818,2903.6793,233.1656,1021.796,1310.7404,44.9851
3819,2913.8333,198.5538,1036.0629,1295.2762,46.6853
3820,2733.6609,177.7668,1072.5098,1263.1853,49.0408
3821,2731.1243,181.8978,1051.5271,1274.2935,47.8296
3822,2745.3792,134.4269,1083.618,1239.4485,50.0472
3823,2650.2653,114.8628,1107.3548,1210.8562,51.732
3824,2579.6825,111.4058,1135.9471,1185.9048,53.5628
3825,2617.4267,73.9748,1160.8985,1156.1455,55.3638
3826,2462.0987,50.3961,1190.6578,1129.2756,56.7994
3827,2442.7761,47.8078,1217.5277,1116.4296,58.5035
3828,2335.4132,14.8488,1230.3737,1091.2735,60.1568
3829,2352.7874,414.1777,849.6926,34.5565,61.49
3830,2311.4853,407.9243,875.1361,16.0575,62.6446
3831,2265.7404,372.954,893.6351,0,1521.9162
3832,3068.5268,360.6326,910.1791,3210.5466,1080
3833,2929.4084,353.3307,939.146,3191.6526,1081.542
3834,2729.4107,309.614,958.04,3174.9532,1082.5923
3835,2643.9262,304.395,974.7394,3157.8446,1083.6767
3836,2633.6061,281.8741,991.848,3144.1201,1085.3141
3837,2640.039,246.1082,1028.5346,3109.6936,1088.4363
3838,2409.379,250.2076,1005.5725,3121.158,1086.4698
3839,2353.0074,211.9728,1039.999,3081.5004,1090.084
3840,2380.833,188.1797,1068.1922,3060.3715,1091.1541
3841,2328.1947,186.4151,1089.3211,3032.0625,1093.0848
3842,2335.2962,159.9158,1117.6301,3010.1463,1094.6361
3843,2130.1529,125.179,1139.5463,2980.6606,1096.0119
3844,2012.3879,119.1675,1169.032,2955.6549,1097.0288
3845,2006.01,96.3931,1194.0377,2939.6618,1098.6448
3846,1951.0349,69.124,1210.0308,2911.6726,1100.4846
3847,1940.531,62.9964,1238.02,2882.7969,1102.1333
3848,1825.4614,38.2214,1266.8957,1841.906,1103.28
3849,1793.9427,15.4757,2307.7866,1822.7682,1104.4323
3850,1490.9311,5.9603,2326.9244,1795.245,1105.6994
3851,1425.4498,407.0704,918.4802,1783.5736,1106.7526
3852,1310.9301,369.6974,941.0194,1751.8351,1108.956
3853,1242.1472,371.1115,930.1516,1772.7058,1107.9507
3854,2109.2892,346.1483,961.8901,1737.13,1110.7292
3855,2143.6644,312.269,976.5952,1720.5742,1111.8232
3856,2089.0207,297.7792,993.151,1698.4774,1113.2947
3857,2056.6529,288.3794,1015.2478,1677.7593,1114.6075
3858,2007.459,261.0688,1035.9659,1656.9644,1116.5822
3859,2012.4968,237.0838,1056.7608,1633.9962,1117.8236
3860,1965.378,227.7272,1079.729,1611.5237,1118.8293
3861,1799.3899,199.0542,1102.2015,1584.8785,1120.2837
3862,1814.8366,174.1681,1128.8467,1561.8038,1121.7347
3863,1806.8708,158.7421,1151.9214,1542.2047,1123.2851
3864,1833.7255,138.5144,1171.5205,1520.3558,1124.8957
3865,1838.6353,115.0137,1193.3694,1505.428,1126.7992
3866,1760.9788,102.0701,1208.2972,1492.4706,1128.2416
3867,1578.8162,77.597,1221.2546,1463.7846,1129.5768
3868,1594.0753,53.6409,1249.9406,1451.5178,1130.7549
3869,1551.1237,38.7747,1262.2074,406.474,1132.226
3870,1535.2742,7.1773,2307.2512,387.2792,1133.7308
3871,1361.3659,414.9799,870.352,361.4826,1135.3655
3872,1321.4257,389.2354,896.1486,335.8581,1137.3095
3873,1198.0626,366.5291,921.7731,314.0868,1138.6096
3874,2201.8009,351.8918,943.5444,286.969,1140.5301
3875,2159.9666,331.8197,970.6622,267.1792,1141.9808
3876,2170.9089,297.3339,990.452,254.9539,1143.6024
3877,2135.976,277.9796,1002.6773,233.2722,1144.8224
3878,2119.7725,269.3925,1024.359,213.4197,1146.7325
3879,2127.8519,238.3593,1044.2115,190.7822,1148.7294
3880,2099.4738,207.5806,1095.4925,135.9239,1151.63
3881,1845.093,208.8969,1066.849,162.1387,1150.3078
3882,1704.285,177.3206,1121.7073,123.4799,1153.5736
3883,1702.0236,141.0592,1157.9502,71.3385,1156.4928
3884,1656.1968,143.261,1134.1513,99.681,1155.0125
3885,1628.2969,109.4517,1186.2927,42.8155,1158.356
3886,1518.3717,89.0378,1214.8157,27.9863,1160.0518
3887,1457.6699,73.3784,1229.6449,2939.1535,0
3888,1346.6063,48.8653,5158.4777,2925.668,1.8571
3889,1320.7183,28.2401,5171.9632,2899.3951,3.3031
3890,1302.3964,21.3999,5198.2361,2874.8008,4.7653
3891,1229.5136,397.455,3802.6399,2847.8659,5.7809
3892,1002.2688,376.8622,3840.9494,2818.8997,9.7116
3893,894.2987,385.277,3829.5748,2836.4913,7.7465
3894,1840.5238,325.902,3858.541,2803.4446,10.8615
3895,1692.318,323.3361,3873.9961,2786.3553,12.8298
3896,1665.2641,319.9767,3891.0854,2762.3988,14.3751
3897,1609.6936,270.1575,3915.0419,2740.0546,15.5647
3898,1506.0166,264.6606,3937.3861,2727.6573,16.6967
3899,1499.0625,248.7885,3949.7834,2700.137,17.9978
3900,1529.8948,212.5829,3977.3037,2676.305,19.959
3901,1429.7997,209.1557,4001.1357,2660.373,21.1885
3902,1391.0307,192.6095,4017.0677,2630.9585,22.3097
3903,1413.1617,150.8909,4046.4822,2602.8261,23.4624
3904,1268.8432,147.7937,4074.6146,2587.6191,24.9902
3905,959.5531,135.3385,4089.8216,2559.8222,26.4942
3906,964.0872,86.0136,4117.6185,2549.0407,27.7056
3907,953.8995,83.7046,4128.4,2528.4142,29.4324
3908,867.235,81.5968,4149.0265,1485.1923,31.1149
3909,841.1039,22.7399,5235.869,1425.5923,34.812
3910,725.7378,32.3159,5192.2484,1463.3716,32.1709
3911,683.1756,23.5734,5214.0691,1441.5717,33.8043
3912,638.9773,393.1093,922.6178,1405.494,36.0695
3913,629.6896,375.3381,963.5219,1364.7336,39.2865
3914,592.3322,383.8151,942.7161,1384.6882,37.4085
3915,4488.4738,322.3394,997.4497,1329.2212,42.5574
3916,4278.756,331.3037,983.4765,1350.7604,40.6051
3917,4209.249,305.6837,1018.9889,1306.9946,43.5826
3918,4145.8558,271.4185,1041.2155,1284.5777,45.5064
3919,4106.2801,262.6948,1063.6324,1260.1137,46.8973
3920,3851.4523,242.4575,1088.0964,1248.2935,48.2693
3921,3877.1467,209.4127,1099.9166,1230.8566,49.8997
3922,3787.3746,194.7051,1117.3535,1220.0227,51.4494
3923,3800.298,184.7462,1128.1874,1204.947,53.3184
3924,3811.7928,158.4982,1143.2631,1183.9367,54.5562
3925,3747.5058,123.0598,1175.7956,1153.0752,57.5296
3926,3581.4295,124.4773,1164.2734,1172.4145,55.5596
3927,3445.3299,95.2914,1195.1349,1138.067,58.9509
3928,3472.4571,52.4207,1232.9012,1089.3246,62.5569
3929,3241.8689,64.7769,1210.1431,1115.3089,60.58
3930,3242.4484,27.004,1258.8855,52.599,63.8313
3931,3225.5664,5.1849,2295.6111,22.9548,65.7112
3932,3189.5397,407.5576,871.8362,3236.8708,1080
3933,3048.4671,386.8915,897.9202,3225.4263,1081.726
3934,2794.3439,370.7322,909.3647,3206.7133,1083.1349
3935,3796.5493,338.5396,928.0777,3181.0662,1084.2142
3936,3760.638,323.6497,953.7248,3161.4559,1086.1188
3937,3613.8976,306.6802,973.3351,3138.9003,1087.7501
3938,3610.8962,279.6091,995.8907,3127.6461,1089.4305
3939,3593.0433,264.8147,1007.1449,3116.4142,1090.7495
3940,3576.9633,242.3807,1018.3768,3104.7399,1092.0618
3941,3239.2685,227.3766,1030.0511,3092.4338,1093.7564
3942,3109.4261,201.7778,1042.3572,3081.6226,1094.7764
3943,3007.6436,184.426,1053.1684,3060.321,1096.3947
3944,2758.7819,160.9807,1074.47,3045.5664,1097.6478
3945,2638.8349,140.6047,1089.2246,3017.658,1099.4504
3946,2642.8619,127.5672,1117.133,3005.1152,1100.9406
3947,2587.3876,108.6136,1129.6758,2982.982,1102.1288
3948,2532.5966,80.7829,1151.809,2955.3293,1103.1512
3949,2523.8524,61.8703,1179.4617,2939.8736,1104.537
3950,2324.1297,42.4911,1194.9174,2917.5345,1106.3062
3951,2191.7229,27.9886,1217.2565,2902.2324,1108.0961
3952,2081.4271,3.6353,1232.5586,2888.3662,1109.1273
3953,2018.5832,399.7856,854.4834,1834.4643,1110.3986
3954,2011.64,378.9918,880.0191,1820.822,1111.9955
3955,1937.497,364.4526,893.6614,1795.2893,1113.8994
3956,2791.6551,334.023,919.1941,1775.6994,1115.2367
3957,2743.9695,318.7708,938.784,1758.7099,1117.0091
3958,2712.7194,296.1575,955.7735,1743.7215,1118.4267
3959,2628.8422,279.4728,970.7619,1721.5597,1120.3068
3960,2574.9956,259.8651,992.9237,1701.7751,1121.3896
3961,2332.3416,231.7142,1012.7083,1680.7732,1122.7069
3962,2346.1041,218.2891,1033.7102,1661.5619,1124.4097
3963,2344.4823,189.2325,1052.9215,1632.6588,1125.9006
3964,2229.51,175.436,1081.8246,1606.9104,1127.8498
3965,2210.2499,154.068,1107.573,1594.1986,1129.0074
3966,2191.9703,127.076,1120.2848,1583.9564,1130.6976
3967,1821.5497,102.6324,1130.527,1562.3564,1132.2577
3968,1831.5955,82.9409,1152.127,1549.7256,1134.2449
3969,1534.7775,65.4866,1164.7578,1527.1964,1136.2049
3970,1552.8542,40.0587,1187.287,1498.7506,1137.7253
3971,1528.1256,22.5209,1215.7328,1480.0965,1139.3135
3972,1422.3262,6.5199,1234.3869,1469.7721,1140.7467
3973,1442.9185,408.5486,844.9718,395.6535,1142.0683
3974,1314.7536,380.5476,869.3183,375.2245,1143.0774
3975,1230.9715,366.9095,889.7473,361.4082,1144.6249
3976,2148.6266,347.0862,903.5636,335.2338,1145.9943
3977,2074.2091,318.7352,929.738,312.401,1147.5056
3978,2035.6314,308.7393,952.5708,288.1421,1149.0418
3979,1960.6927,287.879,976.8297,262.1118,1150.3088
3980,1883.6377,246.4567,1002.86,249.1715,1151.6479
3981,1857.7245,242.6516,1015.8003,222.1746,1153.6282
3982,1795.0704,233.376,1042.7972,196.1458,1155.4164
3983,1783.5976,188.1806,1068.826,170.1329,1156.4975
3984,1756.1549,182.1378,1094.8389,149.682,1157.7714
3985,1673.6985,174.1978,1115.2898,127.4744,1159.2118
3986,1630.8736,124.4411,1137.4974,98.7642,1160.5488
3987,1585.1041,122.8395,1166.2076,74.5039,1162.2107
3988,1584.8222,112.0883,1190.4679,60.1173,1163.5565
3989,1535.4026,65.921,1204.8545,42.2592,1165.1134
3990,1482.2869,65.6222,1222.7126,23.033,1166.4037
3991,1480.6806,49.3428,1241.9388,12.8642,1167.6121
3992,1426.941,3.8844,1262.7366,2929.3717,0
3993,1422.6283,4.3412,1252.1076,2.2352,1169.2116
3994,1418.6998,409.1659,3731.1163,2904.6857,1.4981
3995,1404.5945,363.3334,3772.7569,2869.117,4.3901
3996,1342.6059,365.7273,3755.8023,2887.7311,2.9122
3997,1997.0116,355.7114,3791.371,2842.9403,5.6562
3998,1672.3994,297.306,3831.264,2817.1609,8.5886
3999,1613.2058,300.6184,3817.5477,2829.224,6.704
4000,1424.014,294.7322,3843.3271,2805.0335,10.1861
4001,1270.9983,247.653,3855.4545,2780.5216,11.6619
4002,1215.3371,227.5255,3903.7949,2738.9391,14.6244
4003,1101.5804,234.922,3879.9664,2756.6931,12.6971
4004,1131.3361,186.2022,3921.5489,2727.9626,16.0094
4005,1131.2516,167.5728,3932.5254,2703.5,17.5198
4006,1119.0652,159.0843,3956.988,2682.7417,19.3637
4007,1058.586,125.7899,3977.7463,2671.1932,21.249
4008,1062.491,106.6652,3989.2948,2649.2109,22.6815
4009,584.2467,98.8655,4011.2771,2638.0096,24.1519
4010,450.3938,65.3286,4022.4784,2617.2939,25.5693
4011,69.3992,42.5604,4043.1941,2596.0653,27.0057
4012,0,405.7308,850.6479,1487.278,28.6891
4013,0,373.9791,863.3699,1466.3287,30.2781
4014,3833.5888,358.2664,884.3192,1454.8471,31.5371
4015,3757.5231,339.2768,895.8008,1440.7729,33.0677
4016,3783.4835,312.1484,909.875,1424.3082,34.873
4017,3641.618,302.2717,926.3397,1404.9052,36.4105
4018,3611.9065,270.7751,945.7427,1391.614,37.5543
4019,3581.0992,252.6479,959.0339,1366.5881,39.4416
4020,3475.5926,237.5312,984.0598,1354.8524,40.8027
4021,3497.6459,204.924,995.7955,1341.5472,42.522
4022,3474.8353,195.1843,1009.1007,1316.1083,44.2988
4023,3162.4932,174.1797,1034.5396,1302.6478,45.5216
4024,3150.3437,137.4219,1048.0001,1277.7007,47.1598
4025,2969.3835,126.8412,1072.9472,1260.3529,49.0099
4026,2948.6363,110.9277,1090.295,1230.8092,50.8917
4027,2921.6836,79.6229,1119.8387,1207.5404,52.5237
4028,2788.4466,67.2089,1143.1075,1178.0082,53.7669
4029,2757.2252,50.2217,1172.6397,1154.4137,55.1381
4030,2669.235,13.385,1196.2342,1129.0015,56.5932
4031,2560.6795,0.343,1221.6464,1103.0809,58.3885
4032,2565.4768,409.0171,832.8916,39.9786,60.2121
4033,2447.6327,376.8874,852.913,14.3676,61.7046
4034,2428.8546,350.3765,878.524,3233.9308,1080
4035,3388.3171,347.3905,898.9608,3222.7258,1081.9324
4036,3352.7607,307.602,910.1658,3198.2287,1083.4555
4037,3284.9098,294.0923,934.6629,3183.7405,1085.3684
4038,3164.1387,283.4282,949.1511,3165.2739,1086.5264
4039,3148.8636,254.6841,967.6177,3149.9384,1088.2015
4040,3124.49,232.6017,982.9532,3126.0732,1089.2356
4041,3096.2226,219.4597,1006.8184,3097.1241,1090.7489
4042,3060.8177,196.3097,1035.7675,3078.0356,1092.4244
4043,3024.2789,173.2175,1054.856,3056.931,1093.7049
4044,3000.1506,157.1446,1075.9606,3045.5512,1095.0571
4045,3001.5426,136.9514,1087.3404,3018.8267,1096.6281
4046,2972.878,105.5241,1114.0649,2995.5711,1097.9784
4047,2938.5075,94.4589,1137.3205,2965.7943,1099.836
4048,2674.5478,78.4285,1167.0973,2954.9343,1101.4316
4049,2631.0915,52.7041,1177.9573,2925.5489,1102.7222
4050,2624.6898,32.7618,1207.3427,2899.3477,1103.754
4051,2523.4967,17.1755,1233.5439,1849.9389,1105.2821
4052,2540.8707,408.3011,866.6297,1832.9037,1106.7781
4053,2553.5617,392.0472,883.6649,1815.083,1108.4787
4054,2451.6596,372.8983,901.4856,1791.5078,1109.9345
4055,3472.4397,348.0086,925.0608,1762.2275,1111.6279
4056,3430.5245,334.8132,954.3411,1735.7702,1113.051
4057,3421.0677,315.5466,980.7984,1715.2241,1114.2604
4058,3346.8095,280.9801,1023.0855,1678.3545,1117.3071
4059,3358.3282,281.2831,1001.3445,1693.4831,1115.4765
4060,3374.1751,255.9234,1038.2141,1665.9384,1118.3569
4061,3341.3993,215.4367,1072.6634,1615.7358,1121.5039
4062,3313.725,219.8388,1050.6302,1643.9052,1119.7274
4063,3297.8855,203.7669,1100.8328,1590.8668,1122.9918
4064,3228.1753,156.2606,1125.7018,1568.57,1124.0104
4065,3100.486,154.0426,1147.9986,1545.3243,1125.6625
4066,3068.8539,143.7334,1171.2443,1522.4564,1127.1688
4067,3116.1253,98.8708,1194.1122,1492.9635,1128.5715
4068,3099.1628,95.9979,1223.6051,1472.148,1129.7899
4069,2700.9398,71.7589,1244.4206,1460.5788,1131.0488
4070,2708.6008,29.5684,1272.7735,394.9677,1134.9378
4071,2523.4575,34.2551,1255.9898,1443.7951,1133.0244
4072,2529.0974,13.0766,2321.6009,367.3949,1136.4692
4073,2510.4082,380.8694,910.8567,316.9561,1139.7637
4074,2514.2454,394.9041,888.5329,345.0711,1137.7707
4075,2507.2316,376.7946,938.9717,300.1091,1140.8508
4076,3554.4421,327.0758,955.8187,277.7503,1142.0086
4077,3496.3345,325.3532,978.1775,258.7036,1143.8715
4078,3437.6742,319.1419,997.2242,246.2322,1144.9932
4079,3411.4057,258.7471,1025.9192,213.3566,1148.1087
4080,3398.4417,259.9279,1009.6956,230.0086,1146.2274
4081,2967.4116,255.4947,1042.5712,188.6261,1149.8643
4082,2964.9368,194.902,1095.1201,134.0065,1153.2553
4083,2962.4894,190.4647,1121.9213,119.261,1155.135
4084,2931.7562,203.2883,1067.3017,160.8077,1151.5206
4085,2819.7155,144.6713,1136.6668,98.0542,1156.1544
4086,2792.2032,135.6405,1157.8736,77.9079,1157.4514
4087,2778.9183,120.0194,1178.0199,60.2233,1158.7945
4088,2757.9943,83.9653,1208.6448,28.4209,1162.1944
4089,2710.1293,84.6423,1195.7045,47.283,1160.7392
4090,2619.2062,60.0336,1227.5069,7.6239,1163.1983
4091,2625.1336,27.264,1248.3039,2929.9948,0
4092,2481.075,18.8396,5165.933,2919.7528,1.2178
4093,2294.8055,414.3864,3743.763,2895.8797,2.9578
4094,2322.1752,384.3404,3767.6361,2884.4902,4.7245
4095,2221.2298,372.4636,3779.0256,2861.0722,6.3356
4096,3169.915,344.6996,3802.4436,2832.0723,8.1372
4097,3120.7903,326.0782,3831.4435,2816.9243,10.062
4098,3068.1662,313.2386,3846.5915,2799.6427,11.335
4099,3067.5223,277.0058,3863.8731,2788.7267,12.6754
4100,3052.6582,266.6404,3874.7891,2759.8032,14.5331
4101,2927.3336,248.6364,3903.7126,2731.6393,15.8894
4102,2945.9114,214.9989,3931.8765,2716.1369,17.6011
4103,2667.0343,213.2033,3947.3789,2697.6507,19.1509
4104,2616.8925,189.6274,3965.8651,2674.7337,20.1981
4105,2597.7868,158.0492,3988.7821,2646.8483,21.5228
4106,2526.4738,145.7916,4016.6675,2618.7526,22.716
4107,2306.0459,129.2698,4044.7632,2601.2951,24.5624
4108,2115.5591,85.7995,4062.2207,2573.1289,25.9907
4109,2085.4844,84.1626,4090.3869,2555.1764,27.9705
4110,1949.5251,70.8157,4108.3394,2538.3644,29.4938
4111,1943.1657,29.3932,4125.1514,1489.0342,30.7796
4112,1920.9186,25.2662,5174.4816,1478.1158,31.9438
4113,1917.2937,11.9698,5185.4,1459.7896,33.2604
4114,1786.5891,381.609,897.8125,1425.2978,36.4346
4115,1758.2743,381.6193,877.7285,1439.7056,34.5734
4116,1489.2653,373.7059,912.2203,1396.9082,38.0908
4117,5351.7747,317.9001,940.6099,1368.3302,39.364
4118,5327.4119,314.1566,969.1879,1350.1041,41.0246
4119,5326.503,302.6548,987.414,1328.5621,42.8727
4120,5024.8891,260.1341,1008.956,1312.3229,44.8312
4121,4797.8101,245.6184,1025.1952,1293.3105,46.0724
4122,4737.0446,242.2867,1044.2076,1275.5175,47.9611
4123,4627.7244,197.6414,1062.0006,1261.8394,49.3901
4124,4561.7176,183.8388,1090.7271,1229.984,52.5069
4125,4459.2811,188.0724,1075.6787,1246.791,50.973
4126,4469.3547,139.4718,1107.5341,1218.9468,53.5779
4127,4369.5545,134.2842,1118.5713,1190.0578,54.8449
4128,4303.2628,120.9546,1147.4603,1175.8182,55.9023
4129,4151.7099,80.319,1161.6999,1156.4559,57.5109
4130,4102.1348,63.5684,1181.0622,1145.0559,58.846
4131,4085.3874,53.6293,1192.4622,1123.4707,60.797
4132,4054.9909,25.5416,1214.0474,1106.5955,62.6399
4133,4009.012,7.0143,1230.9226,1094.5519,63.7312
4134,3905.1302,412.4995,830.8522,49.0227,64.9031
4135,3680.0471,384.6342,841.8295,35.4354,66.39
4136,3413.8628,358.125,855.4168,21.6632,67.8604
4137,4342.055,354.7591,869.189,9.1567,69.7609
4138,4280.7565,326.6887,881.6955,3238.2635,1080
4139,4213.3675,306.7895,892.5887,3208.5135,1081.2525
4140,4131.0426,302.8226,922.3387,3188.1416,1082.2597
4141,4120.3168,266.744,942.7106,3159.3507,1083.2747
4142,4125.1,252.0191,971.5015,3138.8274,1084.6702
4143,4125.2143,245.5493,992.0248,3121.0031,1085.7613
4144,4150.7506,202.595,1009.8491,3106.2037,1086.9729
4145,3998.2537,181.8291,1048.0218,3056.329,1090.5972
4146,3861.0637,184.7213,1024.6485,3082.8304,1088.6589
4147,3889.1852,129.8911,1074.5232,3039.0836,1092.0616
4148,3874.3762,128.8736,1091.7686,3018.5306,1094.0475
4149,3744.1681,123.2041,1112.3216,2998.1687,1095.1843
4150,3669.335,62.6941,1150.1342,2954.1845,1098.3195
4151,3589.9706,56.1849,1176.6677,2931.9245,1100.3053
4152,3569.5642,69.689,1132.6835,2980.718,1096.4819
4153,3565.1933,6.0756,1198.9277,2913.899,1101.3547
4154,3418.6679,418.0053,831.6863,1844.6267,1103.009
4155,3330.9135,414.9252,847.0596,1820.631,1104.7254
4156,3369.9959,366.2724,871.0553,1792.6945,1106.222
4157,4334.7239,360.4969,912.8322,1749.2151,1108.8319
4158,4135.5943,363.3029,898.9918,1778.8541,1107.6064
4159,3778.2548,296.1683,980.0751,1697.3656,1113.1084
4160,3761.0491,304.2209,942.4712,1727.7986,1109.8424
4161,3753.6768,303.4406,963.8877,1711.6112,1111.7785
4162,3505.6567,240.7881,1008.8285,1667.434,1115.9508
4163,3141.7507,240.8079,994.3207,1682.8578,1114.3076
4164,3133.6592,235.8127,1024.2523,1655.6468,1117.5429
4165,3054.4351,178.7674,1036.0395,1629.3552,1118.971
4166,2982.2046,178.3267,1062.3311,1613.2291,1120.5232
4167,2970.6037,175.1097,1078.4572,1587.0113,1122.1039
4168,3025.0003,122.1579,1104.675,1568.9357,1123.5589
4169,2833.495,120.6324,1122.7506,1555.5637,1124.7336
4170,2802.0252,110.6792,1136.1226,1535.6308,1125.9704
4171,2705.7931,64.194,1156.0555,1517.2799,1127.6725
4172,2689.0599,57.2575,1174.4064,1497.6717,1128.9262
4173,2601.5819,49.7761,1194.0146,1475.4479,1130.5658
4174,2641.7243,7.4619,1216.2384,1461.0349,1132.0359
4175,2626.1736,3.4912,1230.6514,417.788,1133.2172
4176,2624.2742,400.7691,859.1417,404.2906,1134.2739
4177,2590.7876,372.2359,872.6391,390.9054,1136.1781
4178,2439.7742,364.7646,886.0243,378.7691,1137.2874
4179,3451.9561,347.4412,898.1606,350.6252,1138.592
4180,3463.8269,312.7014,926.3045,337.7417,1139.6363
4181,3369.4851,305.4207,939.188,325.4435,1140.9999
4182,3347.3579,278.7421,951.4862,311.4248,1142.3492
4183,3349.2456,253.846,965.5049,290.2719,1144.2433
4184,3296.3671,248.5354,986.6578,279.301,1145.557
4185,3308.1829,221.2343,997.6287,256.0581,1146.7466
4186,3257.9655,188.3432,1020.8716,228.3138,1147.972
4187,3243.2374,181.6149,1048.6159,201.1991,1149.7315
4188,3243.8102,159.9032,1075.7306,182.1294,1151.5574
4189,3201.1966,124.6886,1094.8003,168.8383,1153.0592
4190,3153.9049,114.1166,1108.0914,152.5539,1154.716
4191,2898.8757,92.3128,1124.3758,138.6066,1156.5659
4192,2733.0062,71.397,1138.3231,121.5295,1158.4195
4193,2677.3337,62.3401,1155.4002,103.0622,1159.4628
4194,2531.2386,39.6419,1173.8675,85.6102,1160.4755
4195,2523.9316,9.5492,1191.3195,71.4425,1161.504
4196,2523.3742,2.226,1205.4872,51.6037,1163.0427
4197,2520.9754,399.1406,3722.2948,2910.6959,0
4198,2470.9277,366.1664,3751.5989,2890.2671,1.4394
4199,2457.0767,361.9657,3772.0277,2878.9895,3.0795
4200,3487.519,343.6271,3783.3053,2851.1629,4.5002
4201,3040.0693,305.7911,3811.1319,2833.1832,5.6218
4202,3024.0978,303.3758,3829.1116,2822.9806,7.0514
4203,3005.3167,290.3552,3839.3142,2797.2813,8.3466
4204,2889.0768,250.7145,3865.0135,2781.7115,9.3894
4205,2525.4123,243.7756,3880.5833,2767.4865,10.4925
4206,2376.573,228.4689,3894.8083,2751.6344,11.8611
4207,2382.231,176.5222,3930.6111,2715.406,15.4008
4208,2211.7062,184.5597,3910.6604,2731.6837,13.4025
4209,2111.0264,175.1727,3946.8888,2693.2188,16.7405
4210,2106.1718,125.2722,3969.076,2669.6015,17.784
4211,2089.3591,124.143,3992.6933,2641.8562,19.129
4212,2088.2043,109.1494,4020.4386,2615.7646,20.1517
4213,2011.236,65.948,4046.5302,2600.3256,21.9368
4214,1855.936,62.0885,4061.9692,2579.6341,23.2846
4215,1854.3703,35.5472,4082.6607,2562.9278,24.8377
4216,1779.9921,419.6102,836.2694,1483.5974,26.8324
4217,1735.902,418.2532,852.672,1471.279,28.6324
4218,1727.8715,390.0418,864.9904,1450.6038,30.2999
4219,5620.0382,348.778,905.0459,1403.5494,34.0132
4220,5418.6359,354.3021,885.6656,1431.2235,32.0596
4221,5358.9657,325.9611,932.72,1384.7599,35.6877
4222,5356.9165,296.452,951.5095,1358.1345,37.3697
4223,5289.2218,287.5875,978.1349,1345.894,38.6162
4224,5297.4777,273.161,990.3754,1322.689,40.1077
4225,5322.5859,234.2471,1013.5804,1311.6797,41.1391
4226,5198.3971,218.0001,1024.5897,1299.0373,42.7025
4227,5020.6694,217.4209,1037.2321,1271.672,44.6244
4228,4854.7657,178.0276,1064.5974,1245.4003,45.7562
4229,4776.4301,151.4159,1105.6584,1200.6833,48.722
4230,4536.9007,157.0781,1090.8691,1230.611,46.9109
4231,4435.2312,115.9752,1135.5861,1174.204,50.1491
4232,4396.136,95.1676,1162.0654,1145.1167,51.7021
4233,4358.2618,94.2779,1191.1527,1120.9772,53.2452
4234,4358.33,48.8466,1215.2922,1092.7248,54.449
4235,4302.5554,29.5546,1255.5912,33.6639,58.0488
4236,4195.0265,36.6473,1243.5446,1080.6782,56.2838
4237,4135.5176,406.0343,877.7656,7.5827,59.2817
4238,4104.37,393.7519,903.8468,3218.8092,1080
4239,4064.5023,386.7943,932.6203,3203.7079,1081.6093
4240,5087.7201,341.8301,947.7216,3187.2398,1083.2098
4241,5040.7741,331.011,964.1897,3163.3221,1084.899
4242,5044.7206,321.4372,988.1074,3134.1869,1086.4982
4243,5020.9044,286.1759,1017.2426,3109.6827,1088.2502
4244,4704.7143,272.1962,1041.7468,3089.7324,1089.3781
4245,4654.8156,264.0907,1061.6971,3073.5834,1090.6889
4246,4679.618,227.4696,1077.8461,3046.7905,1091.9048
4247,4667.7951,204.7625,1104.639,3019.4781,1093.208
4248,4480.0831,196.6786,1131.9514,2992.8297,1095.0554
4249,4327.5773,170.64,1158.5998,2979.6115,1096.9018
4250,4338.8201,141.6757,1171.818,2968.1143,1098.0884
4251,4293.9798,130.8003,1183.3152,2953.1641,1099.7099
4252,4315.9233,112.4384,1198.2654,2931.1256,1101.488
4253,4079.1359,80.241,1220.3039,2911.8471,1102.7571
4254,3980.0076,75.4467,1239.5824,2888.971,1104.2664
4255,3948.7139,46.1672,1262.4585,1854.1029,1105.381
4256,3715.7761,11.2184,2322.2567,1818.0067,1109.0826
4257,3631.2396,17.0777,2297.3266,1829.1728,1107.1779
4258,3603.6116,406.9318,875.8791,1803.9555,1110.3627
4259,3564.0009,369.918,889.9303,1791.5783,1111.7039
4260,3477.0606,363.3697,902.3075,1776.1883,1113.54
4261,4415.0801,353.9623,917.6975,1764.4198,1115.4036
4262,4166.7754,306.2595,929.466,1737.1918,1116.4389
