Scenario,QueueTime
Current,1065.9998
Current,1083.6488
Current,1099.1662
Current,1114.6264
Current,0
Current,16.0191
Current,35.0379
Current,51.6451
Current,71.1873
Current,86.8312
Current,103.6694
Current,118.9428
Current,3889.8418
Current,3907.2596
Current,3922.4261
Current,3942.1767
Current,3957.6126
Current,4012.9968
Current,3993.9752
Current,3974.3806
Current,0
Current,15.9728
Current,32.3685
Current,49.9803
Current,65.5147
Current,82.8208
Current,100.7555
Current,116.8241
Current,0
Current,16.9289
Current,33.7403
Current,48.8602
Current,65.3645
Current,1101.0636
Current,1120.6631
Current,1138.4677
Current,988.9579
Current,969.6351
Current,1006.2478
Current,1041.2979
Current,1021.3719
Current,1057.8162
Current,1073.6122
Current,1090.624
Current,0
Current,15.1139
Current,31.2475
Current,47.913
Current,66.5637
Current,83.8168
Current,98.949
Current,1136.4913
Current,985.4579
Current,1001.5853
Current,1020.3729
Current,1038.9335
Current,1058.6544
Current,1076.5644
Current,1093.1804
Current,1112.4882
Current,0
Current,18.8105
Current,35.4291
Current,53.7276
Current,72.5799
Current,91.005
Current,107.7201
Current,126.3028
Current,1.9511
Current,1074.7582
Current,18.7519
Current,1058.5093
Current,1110.1259
Current,1091.2372
Current,1125.6064
Current,0
Current,1144.2258
Current,16.3067
Current,35.3093
Current,50.494
Current,65.8547
Current,100.1685
Current,83.4371
Current,115.744
Current,31.0668
Current,11.7655
Current,47.8545
Current,82.7226
Current,62.9697
Current,99.5509
Current,1156.6099
Current,116.8551
Current,1015.1987
Current,1034.7265
Current,1051.937
Current,1070.3696
Current,1086.5089
Current,1103.1607
Current,1118.5227
Current,1135.682
Current,0
Current,16.3186
Current,31.4428
Current,46.8145
Current,62.3408
Current,78.5963
Current,96.3649
Current,112.7201
Current,0
Current,16.2249
Current,35.5178
Current,3955.2982
Current,3972.5992
Current,3990.9062
Current,4007.4295
Current,4023.0793
Current,3882.1428
Current,3899.6042
Current,3919.2114
Current,3934.4158
Current,3954.0666
Current,3970.1047
Current,3989.3638
Current,4004.9463
Current,0
Current,17.1613
Current,35.5255
Current,51.809
Current,68.3547
Current,86.5115
Current,105.3154
Current,122.0424
Current,0
Current,1036.4449
Current,1052.054
Current,1067.5144
Current,1083.7982
Current,1100.3702
Current,1117.173
Current,1134.9797
Current,0
Current,36.8402
Current,18.3006
